,tweet,sentiment,word_count,char_count,avg_word,stopwords,hastags,numerics,upper
3818,mega tether iphone/android party . #chargin2diffphonesatonce #dorkinout,2,12,104,7.75,2,3,0,0
3819,panel got head saying &quot;{link} loud. #newsapps,1,16,86,4.4375,7,2,0,0
3820,like 10pm night line around block popup stores selling ipad2s.,2,21,108,4.190476190476191,8,1,0,0
3821,wanna 5'6&quot; chinese dude bff? bring effen charger,1,14,80,4.785714285714286,4,1,0,0
3822,10 austin classics missed #sxsw. m4blog.com twitter û¢ 3/12/11 12:40 pm,1,16,96,4.705882352941177,5,1,1,3
3823,fri dinner enjoying #sxsw? twitter abuzz possible news re: circles launch may happen,2,24,139,4.833333333333333,8,1,0,0
3824,"2 available 64gb wifi-only model $699, plus optional (not!) leather smart cover $69",1,22,119,4.454545454545454,6,1,1,1
3825,"heat tracker cool heatmap app overlay foursquare, everything fire",2,18,102,4.722222222222222,7,1,0,1
3826,"connect too! launch major social network called circles, possibly today",1,21,124,4.9523809523809526,4,1,0,1
3827,"last year single public #sxsw. today, they're common laptops, seen android tablets.",2,25,138,4.56,11,1,0,1
3828,"rt@mention what's going today? share photos, video ireport: cnn app!",1,18,110,5.166666666666667,5,1,0,1
3829,#casualeducationgames proposal download update textbook - good news,1,16,102,5.4375,6,2,0,0
3830,craziness - 360 view:,1,10,56,4.7,1,1,1,0
3831,"sony, samsung follow apple, hp lead #tech",1,10,57,4.8,1,2,0,2
3832,marissa mayer: connect digital &amp; physical worlds mobile #mobile,1,15,104,6.0,1,2,0,0
3833,line popup phenomenal. #apple #ipad2,1,16,88,4.866666666666666,3,3,0,1
3834,"leo laporte pledges fan's wife 1 &quot;gb wifi white ipad&quot;. about!? and, no, leo drunk.",1,21,115,4.523809523809524,3,1,1,0
3835,#circles set fail complicated june. set launch social network #circles today,0,23,131,4.739130434782608,7,3,0,1
3836,"queue (and, er, bing) talk spam ridiculous. busiest i've seen.",1,15,85,4.733333333333333,3,1,0,1
3837,"breaking: announces partnership w/porn industry #ipad2 video chat app called, &quot;o-facetime&quot;.",1,15,121,7.133333333333334,1,2,0,1
3838,"nyt, wsj ask: future branded, native news apps ipad? / not!!",0,23,110,3.8260869565217392,9,1,0,4
3839,downloaded app countering jetlag austin.,2,11,66,5.090909090909091,3,1,0,0
3840,connect digital &amp; physical worlds mobile #mobile #mcommerce,1,14,100,6.214285714285714,1,3,0,0
3841,ipad2 #sxsw...a conflagration doofusness.,0,8,56,7.0,2,1,0,0
3842,farmers prefer balckberries iphones andriod devices. durable? anti-apple feelings? #mobilefarm,0,15,115,7.214285714285714,2,2,0,0
3843,"tempted? come party &amp; tonight #sxsw: bands, food, art, interactive maps",1,18,124,5.944444444444445,1,1,0,1
3844,"&quot;got lot better&quot; protecting users' privacy location-based tools past 12 months, says mayer",2,22,144,5.590909090909091,5,1,1,1
3845,word austin pop setup crew 5pm tom open. ill,1,18,86,3.8333333333333335,6,1,0,0
3846,looking lot better now. good see occasional tweet,2,19,99,4.2631578947368425,8,1,0,1
3847,check it. free app festival explorer: find bands want see music tastes,2,22,125,4.7272727272727275,5,1,0,3
3848,many austin? follow find googlers,1,23,114,4.0,12,1,0,1
3849,"wow, big attending, bringing along temporary store!",2,18,101,4.666666666666667,8,1,0,1
3850,getting ready installing iphone. woot!,2,14,85,5.142857142857143,4,1,0,1
3851,#ubersocial #iphone app includes uberguide sponsored (cont),1,19,121,5.421052631578948,5,3,0,2
3852,sxsw ppl: 3 released home unpacked.,1,15,81,4.466666666666667,6,1,1,2
3853,like download 'freak jet' iphone. hilarious. see i'm learning stuff,2,16,97,5.125,3,1,0,1
3854,lol. pop store. 2's flying shelves. hipster feeding frenzy!,2,23,122,4.3478260869565215,8,1,0,0
3855,downloading innovative immersive history lesson &quot;operation ajax&quot; - take look (if got ipad),1,17,120,6.117647058823529,2,1,0,1
3856,oh: &quot;like can't believe i've three boyfriends since first ..&quot;,2,17,104,5.176470588235294,2,1,0,3
3857,"note next year: skinny tie, skinny jeans, wayfarers &amp; ipad. must accessories",1,17,102,5.0588235294117645,4,1,0,0
3858,heard apple's pop-up downtown austin? pics already gowalla: #ipad2,1,20,125,5.3,4,2,0,2
3859,press release apps helping launch #sxswi,1,20,113,4.7,6,2,0,2
3860,i28: want blood - got [codes valid: 8:00-11:59:59p 03/13/11] #infektd #zomb,1,17,102,5.0588235294117645,1,3,0,1
3861,opening temp austin via #awesome,1,18,102,4.722222222222222,5,2,0,2
3862,"per rumor, may preview big social strategy '80s-themed costume party #sxsw. yep. #cn",2,24,140,4.875,5,2,0,3
3863,inventing &quot;dislike&quot; button #ipad 2 lines.,0,12,75,5.333333333333333,3,2,1,2
3864,mistakes made building netflix sxsw. #netflixiphone,1,12,77,5.5,3,2,0,3
3865,hey #sxsw! free copy halftone app first person redeem code: p7e9eme7kylj,1,18,101,4.666666666666667,6,1,0,2
3866,omg. best conference time ever. it. #4sqchat,1,14,82,4.928571428571429,3,2,0,0
3867,marissa mayer: connect digital &amp; physical worlds mobile -,2,17,110,5.529411764705882,1,1,0,1
3868,sound voice shot exploiting &amp; best buy's 14-day return policy imacs. brilliant.,2,18,108,5.055555555555555,3,1,0,0
3869,need popup walking distance now!,1,14,79,4.714285714285714,5,1,0,0
3870,"iphone, blackberry &amp; android hootsuite app updated - via hootsuite",1,13,87,5.769230769230769,1,1,0,1
3871,10:30 line pop-up austin. opens 5 pm.,1,18,89,4.0,3,1,1,3
3872,2011: bing smackdown bloody banality (guardian) via,1,16,99,5.25,4,1,0,1
3873,"instagram, moment mister &quot;has cool different get evo&quot; sucks.",0,23,135,4.913043478260869,11,1,0,1
3874,"bad news costs $1,000? louis vuitton app. called amble #digitalluxury",0,18,107,5.0,4,2,0,1
3875,launch social network called #circles focused increased privacy &amp; relevance....announced,1,18,129,6.222222222222222,4,2,0,2
3876,"photo: installed app, really nice! http://tumblr.com/x6t1pi6av7",2,12,94,6.916666666666667,3,1,0,1
3877,late night security guard popup,2,12,71,5.0,1,1,0,1
3878,photo booth six lounge. check it!,2,12,69,4.833333333333333,2,1,0,1
3879,impromptu line 2 blocks long!,2,12,64,4.818181818181818,2,1,1,1
3880,apps speech therapy communication showcased |,1,15,91,5.133333333333334,3,1,0,1
3881,"holy smokes, ipad2 replacing flip cam default video capture device. beautiful. elegant. apple.",2,16,106,5.6875,2,1,0,0
3882,"vegan guide map (austin, tx) ~ ~ based lazy smurf's info ~",2,18,92,4.166666666666667,2,1,0,2
3883,#ipad2 live unboxing front [video],1,14,81,4.857142857142857,0,2,0,3
3884,pop-up south south west:,1,15,77,4.2,5,1,0,1
3885,tv demo league extraordinary hackers. cool stuff! like web apps tv. #google #lxh,2,20,109,4.5,4,3,0,3
3886,supposedly announcing social networking service called &quot;circles&quot; today,1,13,107,7.3076923076923075,1,1,0,0
3887,woah. dude gets branded tattoo exchange ipad. really.,1,17,90,4.933333333333334,3,1,0,0
3888,australian business &amp; not-for-profits may interested seo insights &amp; bing #digibiz,2,19,129,5.842105263157895,5,2,0,1
3889,thewildernessdowntown.com best show sxsw. google's thomas gayno: &quot;it like choreography browser windows&quot;,2,19,134,6.444444444444445,5,1,0,2
3890,opening pop downtown austin 2 launch,1,16,82,4.1875,5,1,1,1
3891,around #sxsw? need us sim 3gs next 10. wanna bring one in? #please,1,24,119,4.0,7,2,0,3
3892,excitement social network space google's circles,2,11,73,5.7272727272727275,3,1,0,0
3893,150 million mobile maps users,2,11,65,5.0,2,1,1,0
3894,"plan now, i'll end somewhere random :) coming session 3:30?",1,21,111,4.333333333333333,5,1,0,1
3895,&amp; becoming competitors they're starting realize #checkins cool.,1,18,124,5.944444444444445,6,2,0,0
3896,one guy stakes austin popup shop #ipad 2 #sxswi,1,17,85,4.0588235294117645,5,3,1,1
3897,&quot;google circles&quot; social network idea sound like plan -,2,12,79,5.666666666666667,1,1,0,0
3898,can't wait see internet implode austin friday everyone stops normal activity order 2,2,25,135,4.44,8,1,1,1
3899,"damn! knows like other: even begins, winsåêsxsw via",2,22,113,4.6,5,1,0,1
3900,ben benieuwd! interrupt regularly scheduled geek programming big news #google #circles,2,19,125,5.944444444444445,2,3,0,1
3901,great demo #google maps marissa mayer. 3d views amazing. 150m mobile users.,2,18,103,4.777777777777778,4,2,0,1
3902,line ipads #sxsw. look bad! (i waited 6.5 hours 4).,2,17,84,4.0,5,1,0,2
3903,"mypov: winner: popup store, chevy cruze losers: investors propping frothy startups w/ enterprise strategy.",2,19,125,5.944444444444445,2,1,0,0
3904,"crossing fingers! today seems hopeful (@mention store, sxsw w/ 23 others)",1,14,92,5.642857142857143,0,1,1,1
3905,"150 million mobile users maps, 40% maps usage mobile devices. #maps",2,22,122,4.590909090909091,5,2,1,1
3906,missed #touchingstories #sxsw? catch web 2.0 - touching stories: designing digital magazines,1,19,121,5.421052631578948,5,2,0,1
3907,"hey austin, know little #iphone #android, love music &amp; wanna make $20/hour #sxsw? please let know.",1,22,124,4.904761904761905,5,3,0,1
3908,#hollergram app killing,2,9,54,5.111111111111111,3,2,0,0
3909,"analytics - 58,967 visits, ranked top 5 ways people access it. #newsapps",2,23,130,4.695652173913044,6,2,1,0
3910,70% mobile hits texas tribune come devices. cor. via niran babalola,1,16,90,4.6875,3,1,0,0
3911,"charity implications? launch major social network called circles, possibly today",1,17,119,6.0588235294117645,1,1,0,1
3912,ready #sxsw?! apps 2 make ur blogging easier | #sxswi,2,17,91,4.411764705882353,3,3,1,2
3913,happily drowning sea macs monster energy drink,2,13,70,4.461538461538462,4,1,0,1
3914,hot pot - whattt pot....#sxsw,1,8,45,4.75,2,0,0,0
3915,"launch major social network called circles, possibly today (cool)",1,18,116,5.5,1,1,0,2
3916,enjoying california (hollywood + silicon valley) meets nyc sunny austin by-the-pool cowboy boots + vibe. #sxswi,1,21,134,5.428571428571429,3,2,0,1
3917,domo ios android got released! #domo #tonchidot #boom,2,13,81,5.3076923076923075,3,4,0,0
3918,10 minutes 'til marissa mayer takes stage,2,11,63,4.818181818181818,2,1,1,0
3919,going #sxsw? join &amp; youtube special events &amp; more: #google ...,1,17,103,5.117647058823529,2,2,0,2
3920,"love long time... catherine &amp; lori, girls found lost info desk #ftw",1,22,117,4.363636363636363,6,2,0,0
3921,convinced upgrade 2. held one trade show... failed willpower check.,2,25,127,4.12,10,1,0,2
3922,"music: location, mobile recording, meet - #ios #android updates time #sxsw.",2,16,102,5.4375,3,3,0,0
3923,interesting mobile stats - 40% maps users (150 million) come #mobile,2,21,122,4.857142857142857,4,2,0,2
3924,buy online wait line? rt@mention sets temporary,1,15,85,4.733333333333333,3,1,0,1
3925,"interesting --&gt;&gt; launch major social network called circles, possibly today",2,19,132,6.0,1,1,0,2
3926,"line around corner #ipad2 #sxsw, say wait it. i've already got two cameras #iphone sorry #apple",0,23,117,4.130434782608695,7,4,0,0
3927,2 sync complete! i'm live! #livingthedream,2,8,53,5.75,0,2,1,0
3928,partying like 1986 (last time privacy law updated) aclu (@mention maggie mae's) [pic]:,2,20,124,5.25,4,1,1,1
3929,shill underestimate appeal. #newsapps,2,15,93,5.266666666666667,6,2,0,0
3930,pull look busy fit sxsw badge line today. 400 people shuffling along staring phones.,2,30,151,4.066666666666666,11,1,1,2
3931,there's app - think goings-ons - hollergram,1,22,115,4.2727272727272725,9,1,0,2
3932,brains zombies like content - quoted #contentrules,1,16,97,5.125,5,2,0,0
3933,opening pop-up austin (aapl),1,14,77,4.571428571428571,0,1,0,4
3934,"&quot;those use strict designing rules iphone, need relax designing android&quot;- #uxamandroid",1,23,149,5.521739130434782,10,2,0,1
3935,"couch propped gut full breakfast tacos. dangerous position inertia. what's happening tonight, friends?",1,23,140,5.130434782608695,6,1,0,2
3936,best thing i've heard weekend &quot;i gave 2 money #japan relief. need 2.&quot; (@mention,1,28,154,4.535714285714286,6,2,1,4
3937,crazy look around sxsw realize last year one ipad.,1,19,95,4.052631578947368,6,1,0,1
3938,#discovr available #iphone killing - get it!! -,2,16,86,4.4375,5,3,0,2
3939,know started lying signal strength.,0,16,86,4.4375,8,1,0,2
3940,#google going try #socialnetworking #googlecircles announced today shall see...,1,20,118,5.2105263157894735,7,4,0,0
3941,2 sold retail stores...except pop austin? #igottagetit,2,18,104,4.833333333333333,6,2,1,1
3942,looking social signals search results. #qagb,2,17,102,5.0588235294117645,6,2,0,1
3943,"marissa mayer: &quot;our focus location based services.&quot; demoed hotpot, maps, vector maps, augmented reality. #webvisions",2,19,145,6.684210526315789,2,2,0,0
3944,geek interactive panels holler gram app. use display messages others.,2,22,124,4.681818181818182,8,1,0,0
3945,id love know many non-iphone users really... mean cmon :),1,17,88,4.235294117647059,5,1,0,1
3946,"first line morning pop-up austin, caught morning",1,22,130,4.954545454545454,7,1,0,1
3947,ûï@mention 10 dangerous apps.,0,9,59,5.666666666666667,1,1,1,0
3948,starting session &quot;steve jobs rise techno priests&quot; #apple,1,13,87,5.769230769230769,4,2,0,0
3949,"nc buzzing #ipad2 geekdom austin elevate, smart # apple.",2,16,95,5.0,4,3,0,2
3950,see tweet re:ipad 2 sold ?,1,15,73,3.933333333333333,7,1,1,0
3951,"#sxsw, need qr code app #iphone read #vcards. get qrafter -&gt; #qrcode",1,25,130,4.24,9,4,0,3
3952,kindda expected &quot;@mention apparently line get grew 2 blocks 5 blocks past 30 mins. wut.&quot;,1,28,146,4.407407407407407,9,1,3,0
3953,spin play - concept music discovery &amp; spin.com #itunes,2,22,129,4.909090909090909,5,2,0,2
3954,"#apple steals show (again), pop-up #marketing #sxsw--&gt;",2,11,76,6.0,3,3,0,0
3955,"#sxsw, meet author, host android devs, sat. 12:30pm, hilton room 615ab.",1,19,100,4.315789473684211,7,1,0,1
3956,data oil. (companies like facebook monopoly terms service wary of) -,1,25,135,4.44,8,1,0,1
3957,should: get 1. shouldn't: ipad2 3g 64gb + cover + $100 = macbook air.,0,20,103,4.2,3,1,0,3
3958,"heard apple's going open special store, they're expecting lot customers",2,18,106,4.944444444444445,6,1,0,0
3959,"hours popup #apple store, lone security guard enjoys #ipad2",1,16,91,4.75,4,3,0,0
3960,forget tomorrow music tech category. download android app show up. #sxswaccel,1,20,121,5.1,6,2,0,0
3961,app themostist.com made mobile (ios / android). also work safari chrome.,1,21,114,4.476190476190476,6,1,0,1
3962,love analytics! thanks followers took time check post!,2,19,99,4.2631578947368425,8,1,0,1
3963,crowd control pop,1,10,47,4.222222222222222,3,1,0,0
3964,apps speech therapy communication showcased conference #augcomm #hcsm #mhealth,2,19,128,5.7894736842105265,0,4,0,1
3965,&quot;pop-up&quot; nuts. still packed 11:30.,1,13,84,5.538461538461538,2,1,0,1
3966,listening talk design,1,8,50,5.375,2,1,0,0
3967,thanks publishing news medical apps #sxswi conf. blog #sxswh,3,20,116,4.85,6,3,0,0
3968,"cool one, i'll there. friday 5pm doodle session.",1,16,87,4.8,2,1,0,2
3969,opening temp retail austin sell ipads attendees. tempted.,2,20,104,4.473684210526316,7,1,0,2
3970,alarms go allow users generate content! - says google's richard salgado #privacybootcamp,1,18,115,5.444444444444445,5,2,0,0
3971,free app festival explorer helps find bands want see based music tastes,1,22,119,4.454545454545454,6,1,0,3
3972,nothing says douche cake like walking around like,0,15,82,4.533333333333333,4,1,0,3
3973,recounts batshit insanity doubling &quot;creativity&quot; ensures &quot;don't suck&quot;. 'michaels room groupon',1,20,164,7.25,4,1,0,1
3974,gotta sleep score 2? damn things everywhere austin!!!,2,22,106,4.0476190476190474,8,1,0,2
3975,launch major social network called #circles - &gt; update: preview planned,1,18,107,5.0,2,2,0,1
3976,apps speech therapy communication showcased |,2,17,103,5.117647058823529,3,1,0,2
3977,"okay, circles debuting today",1,8,47,5.0,2,1,0,0
3978,wow. shakespeare's pub 6th st. here's delete button video camera.,2,17,95,4.647058823529412,5,1,0,1
3979,"#bjdproductions #sxsw, #apple schools marketing experts #tech",1,10,75,6.6,1,4,0,1
